wikidata_id,xeno_canto_id
Q905437,Leptotila-wellsi
Q27075800,Crithagra-frontalis
Q3043660,Napothera-brevicaudata
Q211986,Oceanodroma-leucorhoa
Q2229906,Rhynchospiza-stolzmanni
Q27074995,Psittacara-wagleri
Q1274508,Piculus-flavigula
Q25678,Jynx-torquilla
Q3410603,Puffinus-bannermani
Q14857337,Zimmerius-chicomendesi
Q24997892,Ailuroedus-arfakianus
Q1840756,Oreoica-gutturalis
Q1261305,Hemitriccus-obsoletus
Q3114777,Campylorhynchus-chiapensis
Q3315263,Mayrornis-lessoni
Q1071681,Neophema-chrysogaster
Q47501,Ramphastos-sulfuratus
Q1314413,Stachyris-leucotis
Q614344,Phaethornis-aethopygus
Q1922933,Ptiloprora-perstriata
Q1261664,Perdicula-erythrorhyncha
Q1273051,Discosura-langsdorffi
Q2667934,Iduna-natalensis
Q704982,Larus-michahellis
Q1591454,Conirostrum-tamarugense
Q27074999,Psittacara-erythrogenys
Q3315355,Ficedula-dumetoria
Q1259930,Phylloscartes-kronei
Q898019,Turdus-tephronotus
Q2668333,Coryphospingus-pileatus
Q3728117,Stachyris-maculata
Q3576135,Zosterops-kirki
Q1924052,Cinnyris-johannae
Q775942,Tmetothylacus-tenellus
Q1315340,Hyliota-usambara
Q1062772,Hapalopsittaca-fuertesi
Q998652,Hamirostra-melanosternon
Q722818,Hylophilus-pectoralis
Q1923732,Geokichla-mendeni
Q752481,Dendrocopos-syriacus
Q27074773,Phaethornis-aethopygus
Q2225880,Iduna-similis
Q25662103,Thraupis-bonariensis
Q2229917,Peucaea-aestivalis
Q910818,Agriornis-micropterus
Q1189720,Chrysococcyx-klaas
Q27075754,Drepanis-coccinea
Q1923351,Chloropsis-media
Q1300998,Euphonia-elegantissima
Q3315382,Saroglossa-spilopterus
Q688607,Tangara-schrankii
Q55112141,Cincloramphus-macrurus
Q2209523,Cinnyris-venustus
Q1306258,Laniocera-rufescens
Q875953,Microrhopias-quixensis
Q1587761,Aplonis-santovestris
Q1923696,Pytilia-lineata
Q2934255,Tangara-ruficervix
Q1255816,Caprimulgus-donaldsoni
Q1193366,Piranga-olivacea
Q1437902,Teretistris-fornsi
Q773961,Turdus-boulboul
Q1273378,Mellisuga-minima
Q2226183,Ficedula-tricolor
Q14555748,Sitta-neglecta
Q791200,Basileuterus-rufifrons
Q1260407,Caracara-cheriway
Q678632,Ploceus-xanthopterus
Q3539841,Thryophilus-sinaloa
Q863191,Lonchura-leucogastroides
Q942687,Grallaria-quitensis
Q788603,Eleoscytalopus-psychopompus
Q1923098,Zosterops-atrifrons
Q225071,Myiarchus-barbirostris
Q2024733,Philemon-citreogularis
Q27075637,Melaenornis-infuscatus
Q1271132,Premnoplex-brunnescens
Q1266221,Campethera-maculosa
Q2226794,Prinia-flavicans
Q2796196,Phapitreron-brunneiceps
Q853478,Philepitta-castanea
Q1275053,Psophia-crepitans
Q1264202,Claravis-mondetoura
Q791067,Pachyramphus-aglaiae
Q188660,Opisthocomus-hoazin
Q779285,Paroaria-capitata
Q27075634,Copsychus-fulicatus
Q1274442,Oncostoma-cinereigulare
Q320043,Ceryle-rudis
Q532262,Myiagra-albiventris
Q550091,Polytelis-anthopeplus
Q252983,Calyptocichla-serinus
Q998727,Trogon-rufus
Q837753,Emberiza-caesia
Q590498,Falco-dickinsoni
Q3117527,Lanio-versicolor
Q1584943,Nesopsar-nigerrimus
Q1260013,Sterna-hirundinacea
Q304410,Loriculus-aurantiifrons
Q386467,Motacilla-capensis
Q110257519,Curruca-sarda
Q2667740,Vireo-gundlachii
Q796489,Phoenicurus-erythronotus
Q1055827,Motacilla-clara
Q7168485,Arremon-perijanus
Q1588957,Prionochilus-plateni
Q716280,Garrulax-taewanus
Q1083050,Mirafra-javanica
Q772052,Anthocephala-floriceps
Q3231569,Mirafra-apiata
Q582720,Amazona-mercenarius
Q614633,Chalybura-buffonii
Q862601,Moho-bishopi
Q1261746,Nyctiprogne-leucopyga
Q26400176,Cantorchilus-elutus
Q782098,Hieraaetus-morphnoides
Q282608,Eutrichomyias-rowleyi
Q1258960,Isleria-guttata
Q1263754,Sarothrura-insularis
Q1028431,Dryoscopus-angolensis
Q1036980,Cinclodes-taczanowskii
Q1314613,Ploceus-dorsomaculatus
Q1262929,Myrmothera-simplex
Q1584315,Agelaioides-badius
Q26680,Branta-leucopsis
Q1590584,Vireolanius-pulchellus
Q2225134,Notiochelidon-flavipes
Q671550,Ramphocelus-bresilia
Q945879,Neoctantes-niger
Q28916723,Cyanoderma-ambiguum
Q647019,Myophonus-robinsoni
Q2166327,Megascops-roraimae
Q1270654,Scytalopus-panamensis
Q1264425,Crypturellus-boucardi
Q27232,Calidris-minuta
Q781734,Amazona-dufresniana
Q26140,Columba-oenas
Q1084995,Estrilda-melpoda
Q420813,Malurus-cyaneus
Q904326,Psittaculirostris-desmarestii
Q12255877,Clytorhynchus-sanctaecrucis
Q510638,Alectroenas-nitidissimus
Q930693,Megastictus-margaritatus
Q27075431,Eurillas-gracilis
Q27998021,Mixornis-kelleyi
Q1261408,Hierococcyx-vagans
Q1030323,Margarornis-squamiger
Q1268985,Dendrortyx-leucophrys
Q1268213,Melanerpes-hypopolius
Q3314649,Cichladusa-ruficauda
Q269463,Helmitheros-vermivorum
Q765837,Chrysococcyx-basalis
Q1264527,Xenops-minutus
Q1270689,Nonnula-amaurocephala
Q533527,Gerygone-mouki
Q2223735,Sericornis-magnirostra
Q1591286,Mirafra-rufocinnamomea
Q1259181,Reinwardtoena-crassirostris
Q1588082,Thraupis-glaucocolpa
Q1030043,Leucosticte-brandti
Q648313,Emberiza-buchanani
Q1069867,Gallirallus-okinawae
Q1271758,Myiarchus-panamensis
Q3726273,Anthus-leucophrys
Q1923030,Macrosphenus-flavicans
Q2669119,Pericrocotus-igneus
Q3315474,Aplonis-dichroa
Q852146,Ophrysia-superciliosa
Q21924051,Pachycephala-occidentalis
Q777968,Arses-kaupi
Q27075752,Carpodacus-subhimachalus
Q882007,Gecinulus-grantia
Q882000,Lonchura-pallida
Q1923538,Zosterops-griseotinctus
Q2742585,Emberiza-sahari
Q743623,Ploceus-baglafecht
Q1271732,Hypocnemis-hypoxantha
Q27074977,Aratinga-maculata
Q1274766,Reinwardtoena-browni
Q3314945,Basilornis-corythaix
Q805536,Megascops-seductus
Q202518,Phalacrocorax-magellanicus
Q903642,Herpetotheres-cachinnans
Q1921981,Pipreola-pulchra
Q12265844,Philemon-yorki
Q883092,Halobaena-caerulea
Q528567,Mionectes-oleagineus
Q1260265,Xiphorhynchus-ocellatus
Q1272734,Syndactyla-ruficollis
Q256011,Charadrius-ruficapillus
Q742698,Parabuteo-unicinctus
Q1208057,Tricholaema-lacrymosa
Q2828919,Illadopsis-pyrrhoptera
Q1060452,Procnias-tricarunculatus
Q1262127,Thamnophilus-bernardi
Q519583,Ichthyaetus-audouinii
Q1260020,Spizaetus-isidori
Q642235,Rhipidura-leucophrys
Q494888,Pitta-nympha
Q1266914,Pyrrhura-lucianii
Q304434,Gallus-sonneratii
Q1587700,Peucaea-sumichrasti
Q2668619,Diuca-diuca
Q1267836,Penelope-obscura
Q2226012,Cinnyris-chloropygius
Q2443540,Tockus-kempi
Q3181864,Arremon%20virenticeps
Q21416305,Ceyx-nigromaxilla
Q796676,Margarornis-bellulus
Q3314662,Cisticola-anonymus
Q1274403,Tanysiptera-galatea
Q1534675,Myioborus-pariae
Q819471,Buteo-oreophilus
Q889639,Pezoporus-occidentalis
Q27074854,Psilopogon-faber
Q3726924,Carpodacus-davidianus
Q1049598,Struthidea-cinerea
Q1259751,Bambusicola-fytchii
Q1589516,Aegithalos-niveogularis
Q27075943,Myiothlypis-basilica
Q605350,Aviceda-leuphotes
Q1304128,Spelaeornis-troglodytoides
Q191096,Periparus-ater
Q2982553,Cynanthus-doubledayi
Q3726556,Troglodytes-tanneri
Q1265658,Xenotriccus-callizonus
Q27075815,Crithagra-flavigula
Q1092863,Cutia-nipalensis
Q900384,Certhionyx-variegatus
Q1078246,Piranga-rubra
Q127895,Pterocles-lichtensteinii
Q886498,Northiella-haematogaster
Q907786,Manucodia-ater
Q27074818,Lophoceros-camurus
Q512295,Aviceda-cuculoides
Q1274458,Dendrocopos-hyperythrus
Q1267561,Picumnus-cinnamomeus
Q785652,Psophia-viridis
Q1268812,Ochthoeca-fumicolor
Q3320945,Clytorhynchus-hamlini
Q1268925,Puffinus-opisthomelas
Q3314820,Apalis-chirindensis
Q1267371,Phaethornis-squalidus
Q589548,Emberiza-chrysophrys
Q973320,Poecile-gambeli
Q1270631,Mionectes-rufiventris
Q538440,Gallirallus-calayanensis
Q392175,Egretta-ardesiaca
Q625848,Cantorchilus-guarayanus
Q1266771,Gymnocrex-rosenbergii
Q1258935,Nyctibius-griseus
Q769564,Cacomantis-variolosus
Q3515086,Ramphocelus-icteronotus
Q882926,Tilmatura-dupontii
Q1004802,Amazilia-versicolor
Q277355,Anthochaera-phrygia
Q2673576,Cossypha-caffra
Q3783089,Trochalopteron-peninsulae
Q1265532,Microparra-capensis
Q1269830,Micropsitta-geelvinkiana
Q1042590,Piezorina-cinerea
Q386866,Pachycephalopsis-hattamensis
Q2746307,Psaltriparus-minimus
Q21191097,Forpus-spengeli
Q634656,Glaucidium-siju
Q581981,Anabathmis-newtonii
Q1271284,Veniliornis-chocoensis
Q903933,Sitta-oenochlamys
Q2226398,Sporophila-nigrorufa
Q512096,Herpsilochmus-atricapillus
Q668807,Campicoloides-bifasciatus
Q1922988,Ptilorrhoa-caerulescens
Q1300835,Euphonia-hirundinacea
Q2223763,Meliphaga-fordiana
Q1923009,Rhipidura-kubaryi
Q303744,Aratinga-auricapillus
Q1268465,Epinecrophylla-fjeldsaai
Q550274,Gubernatrix-cristata
Q1586566,Spizocorys-conirostris
Q1269434,Eriocnemis-derbyi
Q62080274,Pterorhinus-albogularis
Q2667961,Campylorhynchus-nuchalis
Q2889018,Baeolophus-inornatus
Q1050513,Porphyrio-albus
Q754880,Zonotrichia-albicollis
Q1060504,Prunella-strophiata
Q1274244,Xolmis-velatus
Q570439,Fregilupus-varius
Q18700,Balaeniceps-rex
Q2225536,Xanthomixis-tenebrosa
Q1590615,Corvus-meeki
Q331065,Taeniopygia-guttata
Q775271,Pycnonotus-tympanistrigus
Q1076025,Rollandia-rolland
Q1269909,Picus-puniceus
Q740229,Anas-theodori
Q27075714,Gymnoris-superciliaris
Q27075246,Gavicalis-versicolor
Q863079,Ptilinopus-melanospilus
Q587396,Muscisaxicola-maculirostris
Q946491,Thamnistes-anabatinus
Q2668274,Arremon%20semitorquatus
Q946856,Lafresnaya-lafresnayi
Q609285,Pardalotus-striatus
Q470559,Columba-albitorques
Q130573,Rhynchostruthus-louisae
Q830385,Callipepla-californica
Q1269225,Mecocerculus-leucophrys
Q754863,Alectoris-rufa
Q3515080,Hemispingus-ochraceus
Q998697,Aegithina-nigrolutea
Q27075349,Periparus-rubidiventris
Q4777047,Thryophilus-rufalbus
Q1071558,Vini-peruviana
Q18088268,Epinecrophylla-pyrrhonota
Q338246,Catharus-occidentalis
Q1267161,Asthenes-fuliginosa
Q1309980,Calamanthus-campestris
Q3728611,Oenanthe-lugentoides
Q585535,Gallicolumba-keayi
Q775476,Neopelma-aurifrons
Q795531,Orthotomus-atrogularis
Q901473,Myioborus-brunniceps
Q1259762,Loriculus-catamene
Q631805,Mycteria-leucocephala
Q202504,Charadrius-morinellus
Q580511,Tumbezia-salvini
Q859954,Chamaeza-meruloides
Q27075300,Bocagia-minuta
Q110257329,Melanocichla-calva
Q26935238,Poodytes-carteri
Q531612,Microhierax-fringillarius
Q863154,Trichoglossus-weberi
Q518693,Cyanerpes-caeruleus
Q615437,Caprimulgus-aegyptius
Q1263350,Batrachostomus-stellatus
Q1262975,Asthenes-humilis
Q997349,Urochroa-bougueri
Q2672660,Ptyonoprogne-concolor
Q1270542,Pelecanoides-georgicus
Q237670,Porzana-pusilla
Q2630935,Chlorothraupis-olivacea
Q1303370,Ploceus-melanogaster
Q28864075,Sipia-palliata
Q12060719,Machlolophus-aplonotus
Q24570440,Vireo-chivi
Q1260318,Gallinago-macrodactyla
Q25652153,Speculanas-specularis
Q2226875,Prinia-crinigera
Q208405,Puffinus-puffinus
Q1440261,Caprimulgus-jotaka
Q662861,Lophophorus-lhuysii
Q2719196,Oriolus-traillii
Q763717,Erythrura-hyperythra
Q305391,Hedydipna-metallica
Q110257497,Curruca-boehmi
Q1273063,Phegornis-mitchellii
Q977951,Aplonis-pelzelni
Q1307462,Rhipidura-dryas
Q3726938,Aethopyga-boltoni
Q373033,Ninox-rufa
Q27075558,Sinosuthora-webbiana
Q1310779,Prionops-alberti
Q1274686,Polystictus-superciliaris
Q1261575,Cinclodes-atacamensis
Q524681,Microchera-albocoronata
Q1300850,Amblycercus-holosericeus
Q1719434,Zosterops-hypolais
Q4825601,Dasycrotapha-plateni
Q385750,Chrysolophus-amherstiae
Q21415884,Ceyx-collectoris
Q577270,Quiscalus-niger
Q1260902,Amazilia-yucatanensis
Q617131,Bucco-noanamae
Q693154,Neochmia-temporalis
Q3726316,Phylloscopus-magnirostris
Q1265972,Ptilinopus-granulifrons
Q217497,Haliaeetus-vocifer
Q2229871,Muscicapa-caerulescens
Q2225275,Remiz-coronatus
Q25634,Chroicocephalus-ridibundus
Q1187577,Geophaps-plumifera
Q1271794,Tanysiptera-sylvia
Q1268200,Pternistis-ahantensis
Q1266146,Thamnophilus-nigrocinereus
Q934841,Phoebastria-immutabilis
Q1304739,Symposiachrus-everetti
Q1265216,Indicator-archipelagicus
Q912166,Zosterops-splendidus
Q3726427,Cisticola-cantans
Q1303382,Hemixos-castanonotus
Q3727007,Poecile-hypermelaenus
Q84619700,Micropsitta-pusio
Q1305417,Dumetia-hyperythra
Q277660,Urosticte-benjamini
Q3295310,Tanysiptera-nigriceps
Q2224836,Myzomela-malaitae
Q753743,Cacatua-ducorpsii
Q1265186,Charmosyna-rubrigularis
Q2224994,Rhipidura-threnothorax
Q1261876,Scytalopus-chocoensis
Q25402,Cygnus-olor
Q28106837,Mareca-penelope
Q1923720,Cinnyris-buettikoferi
Q2927902,Phyllastrephus-hypochloris
Q1302555,Habia-gutturalis
Q1042525,Tangara -labradorides
Q903920,Spizella-wortheni
Q1272944,Uropsalis-segmentata
Q1049505,Lagonosticta-rufopicta
Q1093526,Pternistis-adspersus
Q670926,Icterus-graceannae
Q1260796,Syndactyla-rufosuperciliata
Q837402,Chenonetta-jubata
Q653246,Oriolus-xanthornus
Q1265522,Micropsitta-bruijnii
Q28864199,Myrmoderus-squamosus
Q1262546,Patagioenas-oenops
Q1256551,Ninox-natalis
Q1017132,Callacanthis burtoni
Q518531,Anopetia-gounellei
Q378778,Puffinus-bryani
Q27076010,Myioborus-castaneocapilla
Q531132,Forpus-modestus
Q1070365,Chroicocephalus-saundersi
Q735231,Cacatua-moluccensis
Q730279,Amazilia-cyanura
Q1305523,Heterocercus-linteatus
Q1263774,Chaetocercus-bombus
Q28845708,Iole-charlottae
Q841099,Polioptila-californica
Q195727,Picus-squamatus
Q1262774,Pyrrhura-griseipectus
Q843631,Microxenops-milleri
Q458356,Zosterops-kuehni
Q168514,Streptopelia-turtur
Q589704,Herpsilochmus-rufimarginatus
Q1265442,Caprimulgus-poliocephalus
Q735178,Bradypterus-cinnamomeus
Q1265955,Empidonax-oberholseri
Q1186101,Caprimulgus-concretus
Q773105,Arachnothera-magna
Q62080177,Pterorhinus-delesserti
Q1273690,Limnodromus-semipalmatus
Q1273505,Oreotrochilus-adela
Q27075396,Melaniparus-afer
Q1051007,Euphonia-violacea
Q1269294,Herpsilochmus-sticturus
Q869267,Corythopis-torquatus
Q62123713,Montecincla-meridionalis
Q1316810,Phrygilus-plebejus
Q94294,Zosterops-griseovirescens
Q2226414,Loxigilla-barbadensis
Q589593,Purnella-albifrons
Q532281,Prionochilus-thoracicus
Q28863945,Myrmoderus-loricatus
Q1002123,Anas-fulvigula
Q838959,Eudyptes-sclateri
Q790083,Ploceus-bannermani
Q952140,Prunella-rubeculoides
Q1300780,Paramythia-montium
Q1923450,Sheppardia-sharpei
Q27075682,Calliope-obscura
Q1259911,Penelope-dabbenei
Q690521,Chlorestes-notata
Q602496,Anastomus-oscitans
Q114500,Accipiter-erythropus
Q1038577,Myrmotherula-unicolor
Q1083497,Lanius-collaris
Q27074946,Chrysophlegma-flavinucha
Q849988,Polyplectron-chalcurum
Q2960971,Edolisoma-nesiotis
Q27074717,Alopecoenas-rubescens
Q541001,Turdus-flavipes
Q16635925,Sylvia-subalpina
Q1186108,Caprimulgus-climacurus
Q1262906,Aegotheles-wallacii
Q213216,Ptyonoprogne-rupestris
Q736052,Megaceryle-alcyon
Q1261981,Tricholaema-hirsuta
Q1316022,Passer-griseus
Q794337,Passerina-caerulea
Q1588046,Pseudoalcippe-abyssinica
Q1061009,Pteroglossus-azara
Q62575638,Alopecoenas-norfolkensis
Q1590333,Myiagra-cyanoleuca
Q22569684,Ficedula-luzoniensis
Q1050978,Erythrura-trichroa
Q416501,Sylvia-leucomelaena
Q1268852,Surniculus-lugubris
Q1082110,Ramphotrigon-flammulatum
Q1272977,Rhegmatorhina-cristata
Q426277,Euphonia-pectoralis
Q1593784,Ammodramus-bairdii
Q31501,Probosciger-aterrimus
Q1305182,Psarocolius-guatimozinus
Q530337,Poecile-sclateri
Q1265314,Actenoides-monachus
Q1059578,Anthracothorax-viridis
Q1052057,Myiarchus-crinitus
Q27461,Hydrobates-pelagicus
Q28837716,Laniellus-albonotatus
Q10828228,Troglodytes-hiemalis
Q716869,Coturnix-japonica
Q1300290,Hypopyrrhus-pyrohypogaster
Q28423,Thalasseus-maximus
Q512792,Polyboroides-typus
Q17592,Struthio-camelus
Q1268422,Phylloscartes-oustaleti
Q1273551,Otus-gurneyi
Q3233038,Mirafra-hypermetra
Q27075948,Myiothlypis-leucoblephara
Q235052,Lanius-senator
Q1089812,Prosobonia-cancellata
Q2494894,Tephrodornis-affinis
Q26416,Plectrophenax-nivalis
Q1267663,Myiornis-auricularis
Q2998692,Hierococcyx-hyperythrus
Q1272126,Grallaricula-cumanensis
Q1259849,Leptasthenura-setaria
Q1263946,Euscarthmus-rufomarginatus
Q1273226,Buteo-ridgwayi
Q1265557,Aramides-calopterus
Q27075561,Sinosuthora-zappeyi
Q25652814,Corvus-levaillantii
Q752485,Charadrius-asiaticus
Q537481,Megascops-cooperi
Q3233016,Pachycephala-leucogastra
Q2216110,Astrapia-rothschildi
Q1049484,Hypargos-niveoguttatus
Q28845651,Clibanornis-rectirostris
Q1273465,Sypheotides-indicus
Q1266090,Scytalopus-altirostris
Q998661,Pteroglossus-aracari
Q21949185,Leucogeranus-leucogeranus
Q1193043,Falculea-palliata
Q908256,Piculus-simplex
Q835098,Polyplectron-schleiermacheri
Q1586890,Molothrus-bonariensis
Q900773,Circus-melanoleucus
Q1268523,Oceanites-gracilis
Q929942,Porzana-flaviventer
Q31769,Hirundapus-caudacutus
Q27074586,Xenoperdix-obscuratus
Q12267925,Thapsinillas-longirostris
Q552050,Pyrrhura-leucotis
Q892008,Psittacara-strenuus
Q28106878,Spatula-platalea
Q1267222,Cercomacra-ferdinandi
Q531879,Peucaea-carpalis
Q995599,Sitta-cinnamoventris
Q3314804,Nicator-gularis
Q2911527,Eulacestoma-nigropectus
Q1273513,Selenidera-gouldii
Q512949,Caprimulgus-affinis
Q498158,Ardeola-rufiventris
Q27075938,Setophaga-graciae
Q795570,Accipiter-trivirgatus
Q646410,Grallaria-dignissima
Q23056688,Passerella-schistacea
Q2668172,Bathmocercus-cerviniventris
Q1265741,Myiophobus-roraimae
Q1259339,Hemitriccus-spodiops
Q1267573,Certhiaxis-cinnamomeus
Q907845,Scytalopus-latrans
Q41001393,Ianthocincla-rufogularis
Q548262,Lonchura-maja
Q1301039,Quelea-erythrops
Q10803651,Pachycephala-feminina
Q2823625,Actinodura-sodangorum
Q1092087,Eremalauda-dunni
Q1590574,Hippolais-languida
Q10820719,Spinus-uropygialis
Q191125,Anser-indicus
Q919653,Macropsalis-forcipata
Q27043,Monticola-cinclorhyncha
Q795982,Larus-heermanni
Q973164,Anthus-godlewskii
Q1536167,Basileuterus-belli
Q1262552,Ptilinopus-viridis
Q27075738,Procarduelis-nipalensis
Q795567,Lanius-schach
Q3313766,Henicorhina-leucoptera
Q5400036,Cyornis-magnirostris
Q849173,Phalacrocorax-brasilianus
Q218543,Tigriornis-leucolopha
Q232603,Ducula-bicolor
Q143155,Alcedo-quadribrachys
Q286200,Zenaida-meloda
Q1004717,Nesasio-solomonensis
Q1077291,Cryptospiza-reichenovii
Q25679108,Vermivora-cyanoptera
Q569157,Poicephalus-robustus
Q909190,Neolestes-torquatus
Q2013309,Orthotomus-nigriceps
Q208710,Locustella-naevia
Q55115696,Brachypteryx-goodfellowi
Q2667667,Amalocichla-sclateriana
Q178434,Dinopium-benghalense
Q2667896,Camaroptera-superciliaris
Q21266124,Erythropitta-caeruleitorques
Q1263014,Gallinago-jamesoni
Q790587,Climacteris-picumnus
Q3726366,Pteruthius-rufiventer
Q3389034,Anthus-australis
Q852737,Amazona-ochrocephala
Q609883,Schetba-rufa
Q739621,Myiodynastes-chrysocephalus
Q1274282,Willisornis-vidua
Q322159,Aix-sponsa
Q854665,Harpactes-diardii
Q73893,Alcippe-pyrrhoptera
Q806262,Amadina-fasciata
Q2225082,Nicator-chloris
Q1007906,Callipepla-gambelii
Q279428,Ptiloris-magnificus
Q1266655,Myrmoborus-leucophrys
Q960512,Todus-mexicanus
Q1269390,Malacoptila-semicincta
Q28836456,Lalage-melaschistos
Q1586637,Hylophilus-muscicapinus
Q716262,Pycnonotus-taivanus
Q606886,Dendropicos-fuscescens
Q3315428,Myrmecocichla-formicivora
Q605547,Falco-berigora
Q1271679,Aratinga-jandaya
Q956116,Clytoctantes-alixii
Q618751,Arenaria-melanocephala
Q265681,Phalcoboenus-megalopterus
Q607745,Goldmania-violiceps
Q1260438,Harpactes-ardens
Q594687,Afrotis-afraoides
Q1314581,Platysteira-laticincta
Q463135,Cacatua-alba
Q431993,Hemitriccus-josephinae
Q3119568,Myzomela-kuehni
Q849264,Anabathmis-hartlaubii
Q2963851,Poospiza-whitii
Q247228,Cypsnagra-hirundinacea
Q10757968,Edolisoma-ceramense
Q1062573,Knipolegus-aterrimus
Q313391,Pterodroma-macroptera
Q1273667,Herpsilochmus-longirostris
Q12265827,Phaeomyias-tumbezana
Q5403459,Paroaria-nigrogenis
Q1264610,Centropus-steerii
Q1367236,Ficedula-narcissina
Q1079197,Ducula-mindorensis
Q28886440,Myrmelastes-leucostigma
Q170723,Tadorna-ferruginea
Q901986,Cinclocerthia-ruficauda
Q774288,Estrilda-nonnula
Q469940,Anhinga-anhinga
Q1752281,Regulus-madeirensis
Q1272529,Strix-butleri
Q1268697,Oceanodroma-furcata
Q1259465,Campylopterus-villaviscensio
Q207246,Spheniscus-magellanicus
Q10794078,Mirafra-fasciolata
Q10821987,Sturnia-blythii
Q942489,Aphelocoma-insularis
Q611139,Tauraco-macrorhynchus
Q12255793,Chersomanes-beesleyi
Q334183,Emberiza-melanocephala
Q213366,Coragyps-atratus
Q110257332,Melanocichla-lugubris
Q10809501,Pteruthius-ripleyi
Q383575,Taraba-major
Q62395711,Aethomyias-perspicillatus
Q2226361,Tangara-phillipsi
Q27075678,Luscinia-calliope
Q1302468,Diglossa-indigotica
Q5420068,Aethopyga-vigorsii
Q27076039,Ramphocelus-bresilia
Q845942,Agapornis-canus
Q512840,Columba-arquatrix
Q520208,Crossoptilon-harmani
Q73937,Rhipidura-euryura
Q760949,Callaeas-cinereus
Q384342,Piranga-ludoviciana
Q1260727,Patagioenas-subvinacea
Q1259658,Melanerpes-chrysogenys
Q1071698,Tangara-fastuosa
Q854855,Guttera-pucherani
Q571035,Sitta-formosa
Q3121286,Sporophila-torqueola
Q1317435,Platysteira-chalybea
Q2554700,Meliphaga-reticulata
Q280665,Sporopipes-squamifrons
Q1586291,Neomixis-tenella
Q12268216,Trochalopteron-virgatum
Q1264887,Pyrrhura-rupicola
Q2226916,Sheppardia-aurantiithorax
Q531858,Neomorphus-squamiger
Q2984129,Treron-axillaris
Q27075768,Hemignathus-hanapepe
Q27075389,Melaniparus-fasciiventer
Q596581,Goethalsia-bella
Q1315507,Eremomela-usticollis
Q857557,Calochaetes-coccineus
Q1061841,Treron-teysmannii
Q1263186,Cyanolimnas-cerverai
Q997675,Pseudochelidon-sirintarae
Q998279,Cuculus-clamosus
Q1047217,Megapodius-reinwardt
Q1591333,Melithreptus-gularis
Q1307490,Pomatorhinus-ferruginosus
Q1189983,Tyrannus-forficatus
Q1268977,Laterallus-jamaicensis
Q1304974,Falcunculus-frontatus
Q27461190,Sibirionetta-formosa
Q1268169,Anas-zonorhyncha
Q27075785,Chloris-chloris
Q557493,Melanerpes-uropygialis
Q1268193,Otus-silvicola
Q10638791,Dicrurus-modestus
Q1261523,Thripophaga-macroura
Q388464,Nothura-boraquira
Q3179448,Manorina-melanophrys
Q2927915,Arizelocichla-chlorigula
Q1305310,Psarocolius-atrovirens
Q177386,Necrosyrtes-monachus
Q3117581,Rhizothera-dulitensis
Q903882,Suiriri-suiriri
Q843113,Grallaria-capitalis
Q62575847,Anous-ceruleus
Q22704092,Fringilla-polatzeki
Q844201,Rhegmatorhina-gymnops
Q924911,Gallirallus-owstoni
Q723064,Pagophila-eburnea
Q1092784,Pterodroma-arminjoniana
Q1038419,Stachyris-nigriceps
Q2668307,Dicaeum-haematostictum
Q73456,Acrocephalus-orientalis
Q2668224,Malacopteron-albogulare
Q728336,Tiaris-olivaceus
Q657365,Eulidia-yarrellii
Q20817956,Puffinus-myrtae
Q869023,Lophonetta-specularioides
Q769528,Oenanthe-chrysopygia
Q1302319,Acanthiza-robustirostris
Q911908,Pulsatrix-perspicillata
Q868591,Turdus-bewsheri
Q1259282,Todiramphus-nigrocyaneus
Q667778,Apteryx-australis
Q2223439,Pipreola-frontalis
Q2225724,Cisticola-angusticauda
Q27075539,Trochalopteron-ngoclinhense
Q1082137,Rallus-caerulescens
